trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
907,FALSE,"{'a': 0.5, 'e': 0.4035504360971444}",35,1,-1.112998467,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 0}",1
908,FALSE,"{'a': 0.5, 'e': 0.4031468856610473}",25,0,-12.44738034,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
909,FALSE,"{'a': 0.5, 'e': 0.4027437387753862}",25,6,-31.45322416,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
910,FALSE,"{'a': 0.5, 'e': 0.40234099503661086}",20,8,21.0476105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,FALSE,"{'a': 0.5, 'e': 0.40193865404157425}",20,2,-9.608014283,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
912,FALSE,"{'a': 0.5, 'e': 0.40153671538753266}",20,12,-0.791199576,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,FALSE,"{'a': 0.5, 'e': 0.40113517867214515}",20,0,0.129582246,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
914,FALSE,"{'a': 0.5, 'e': 0.40073404349347297}",30,11,-8.598086738,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
915,FALSE,"{'a': 0.5, 'e': 0.4003333094499795}",25,14,-14.24196542,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
916,FALSE,"{'a': 0.5, 'e': 0.39993297614052953}",30,13,-6.733043167,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
917,FALSE,"{'a': 0.5, 'e': 0.399533043164389}",30,13,22.65924353,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,FALSE,"{'a': 0.5, 'e': 0.3991335101212246}",25,13,-20.21403963,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
919,FALSE,"{'a': 0.5, 'e': 0.3987343766111034}",20,0,19.32329662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
920,FALSE,"{'a': 0.5, 'e': 0.3983356422344923}",25,8,12.2199654,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
921,FALSE,"{'a': 0.5, 'e': 0.3979373065922578}",25,16,1.039363966,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
922,FALSE,"{'a': 0.5, 'e': 0.3975393692856655}",30,0,8.527454538,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
923,FALSE,"{'a': 0.5, 'e': 0.39714182991637986}",25,2,-6.394265656,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
924,FALSE,"{'a': 0.5, 'e': 0.3967446880864635}",25,1,9.750858325,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
925,FALSE,"{'a': 0.5, 'e': 0.39634794339837703}",20,16,8.782499739,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,FALSE,"{'a': 0.5, 'e': 0.39595159545497866}",20,7,9.90974244,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,FALSE,"{'a': 0.5, 'e': 0.3955556438595237}",20,13,11.58397036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,FALSE,"{'a': 0.5, 'e': 0.3951600882156642}",35,18,0.582413721,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
929,FALSE,"{'a': 0.5, 'e': 0.3947649281274485}",20,0,-30.76338674,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
930,FALSE,"{'a': 0.5, 'e': 0.39437016319932106}",25,11,-14.5809858,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
931,FALSE,"{'a': 0.5, 'e': 0.39397579303612174}",20,5,-8.804212508,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
932,FALSE,"{'a': 0.5, 'e': 0.3935818172430856}",20,0,6.947643395,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
933,FALSE,"{'a': 0.5, 'e': 0.3931882354258425}",30,17,-33.63941836,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
934,FALSE,"{'a': 0.5, 'e': 0.39279504719041664}",20,12,-6.472963388,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
935,FALSE,"{'a': 0.5, 'e': 0.39240225214322627}",25,8,24.91950105,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,FALSE,"{'a': 0.5, 'e': 0.392009849891083}",20,13,6.173762746,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,FALSE,"{'a': 0.5, 'e': 0.39161784004119193}",25,13,9.203057137,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,FALSE,"{'a': 0.5, 'e': 0.3912262222011507}",25,16,7.343473169,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,FALSE,"{'a': 0.5, 'e': 0.3908349959789496}",20,11,-6.503657815,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
940,FALSE,"{'a': 0.5, 'e': 0.39044416098297063}",25,8,-13.14715813,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
941,FALSE,"{'a': 0.5, 'e': 0.3900537168219877}",20,14,11.44623479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,FALSE,"{'a': 0.5, 'e': 0.3896636631051657}",35,26,15.16963165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,FALSE,"{'a': 0.5, 'e': 0.38927399944206054}",25,3,2.845516177,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
944,FALSE,"{'a': 0.5, 'e': 0.3888847254426185}",30,14,-2.279389425,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
945,FALSE,"{'a': 0.5, 'e': 0.38849584071717586}",25,2,-32.02140875,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
946,FALSE,"{'a': 0.5, 'e': 0.38810734487645865}",30,10,36.07361792,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
947,FALSE,"{'a': 0.5, 'e': 0.3877192375315822}",25,17,1.892464059,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,FALSE,"{'a': 0.5, 'e': 0.3873315182940506}",30,13,-2.344465297,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
949,FALSE,"{'a': 0.5, 'e': 0.38694418677575654}",25,1,-27.7461657,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 0}",1
950,FALSE,"{'a': 0.5, 'e': 0.38655724258898083}",20,2,27.9295442,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,FALSE,"{'a': 0.5, 'e': 0.3861706853463918}",25,5,9.596832751,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,FALSE,"{'a': 0.5, 'e': 0.3857845146610454}",20,0,-12.32586544,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
953,FALSE,"{'a': 0.5, 'e': 0.38539873014638437}",20,16,8.980122292,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,FALSE,"{'a': 0.5, 'e': 0.385013331416238}",25,8,18.84225575,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,FALSE,"{'a': 0.5, 'e': 0.3846283180848218}",30,15,12.37649176,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,FALSE,"{'a': 0.5, 'e': 0.38424368976673695}",30,19,-4.34716411,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
957,FALSE,"{'a': 0.5, 'e': 0.3838594460769702}",30,13,18.68390579,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
958,FALSE,"{'a': 0.5, 'e': 0.3834755866308932}",25,15,-45.39465611,"{0: 5, 1: 1, 2: 3, 3: 1, 4: 0}",1
959,FALSE,"{'a': 0.5, 'e': 0.38309211104426233}",25,20,8.403735783,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,FALSE,"{'a': 0.5, 'e': 0.38270901893321807}",20,2,-0.721275818,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
961,FALSE,"{'a': 0.5, 'e': 0.38232630991428485}",25,9,27.91763117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,FALSE,"{'a': 0.5, 'e': 0.3819439836043706}",20,10,22.46250145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,FALSE,"{'a': 0.5, 'e': 0.38156203962076624}",30,3,-7.734049,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
964,FALSE,"{'a': 0.5, 'e': 0.3811804775811454}",20,13,13.89010226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,FALSE,"{'a': 0.5, 'e': 0.3807992971035643}",20,10,7.105871897,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,FALSE,"{'a': 0.5, 'e': 0.38041849780646075}",20,0,-16.6742647,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
967,FALSE,"{'a': 0.5, 'e': 0.3800380793086543}",30,15,-13.96559099,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
968,FALSE,"{'a': 0.5, 'e': 0.3796580412293456}",25,10,-21.6732925,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
969,FALSE,"{'a': 0.5, 'e': 0.3792783831881163}",20,4,-31.43712566,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
970,FALSE,"{'a': 0.5, 'e': 0.37889910480492817}",30,9,14.95545988,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
971,FALSE,"{'a': 0.5, 'e': 0.37852020570012324}",25,13,7.159273038,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
972,FALSE,"{'a': 0.5, 'e': 0.3781416854944231}",35,21,27.19688863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,FALSE,"{'a': 0.5, 'e': 0.3777635438089287}",20,0,-32.23873937,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
974,FALSE,"{'a': 0.5, 'e': 0.37738578026511976}",20,0,4.888663247,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
975,FALSE,"{'a': 0.5, 'e': 0.3770083944848546}",20,8,7.695381665,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,FALSE,"{'a': 0.5, 'e': 0.3766313860903698}",20,0,15.79348079,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
977,FALSE,"{'a': 0.5, 'e': 0.3762547547042794}",20,9,-0.078089754,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
978,FALSE,"{'a': 0.5, 'e': 0.3758784999495751}",25,0,20.97138913,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
979,FALSE,"{'a': 0.5, 'e': 0.37550262144962554}",20,1,-32.08381335,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 0}",1
980,FALSE,"{'a': 0.5, 'e': 0.3751271188281759}",20,8,-7.297735537,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
981,FALSE,"{'a': 0.5, 'e': 0.37475199170934775}",35,13,-0.677244223,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
982,FALSE,"{'a': 0.5, 'e': 0.3743772397176384}",30,21,14.44483571,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,FALSE,"{'a': 0.5, 'e': 0.37400286247792075}",20,12,14.35392535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,FALSE,"{'a': 0.5, 'e': 0.37362885961544284}",25,0,35.15522941,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
985,FALSE,"{'a': 0.5, 'e': 0.3732552307558274}",20,3,-63.20119993,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
986,FALSE,"{'a': 0.5, 'e': 0.3728819755250716}",20,16,7.660492637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,FALSE,"{'a': 0.5, 'e': 0.3725090935495465}",20,0,-0.737290706,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
988,FALSE,"{'a': 0.5, 'e': 0.37213658445599695}",25,12,-17.74691081,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
989,FALSE,"{'a': 0.5, 'e': 0.37176444787154095}",25,13,-5.843513588,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
990,FALSE,"{'a': 0.5, 'e': 0.3713926834236694}",20,1,-10.22355032,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
991,FALSE,"{'a': 0.5, 'e': 0.37102129074024576}",20,12,-11.94276671,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
992,FALSE,"{'a': 0.5, 'e': 0.3706502694495055}",25,6,-42.81313876,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
993,FALSE,"{'a': 0.5, 'e': 0.370279619180056}",25,8,1.138830119,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
994,FALSE,"{'a': 0.5, 'e': 0.3699093395608759}",25,13,7.842100576,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
995,FALSE,"{'a': 0.5, 'e': 0.3695394302213151}",25,7,10.41754144,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
996,FALSE,"{'a': 0.5, 'e': 0.36916989079109375}",20,0,28.55805747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,FALSE,"{'a': 0.5, 'e': 0.36880072090030264}",25,0,-5.571797512,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
998,FALSE,"{'a': 0.5, 'e': 0.36843192017940235}",25,5,6.968532297,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
999,FALSE,"{'a': 0.5, 'e': 0.3680634882592229}",30,3,36.3727795,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,FALSE,"{'a': 0.5, 'e': 0.36769542477096373}",25,9,-22.6398127,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
1001,FALSE,"{'a': 0.5, 'e': 0.36732772934619273}",25,16,5.563509769,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1002,FALSE,"{'a': 0.5, 'e': 0.36696040161684657}",35,23,-23.48206203,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1003,FALSE,"{'a': 0.5, 'e': 0.3665934412152297}",25,0,-50.7949889,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1004,FALSE,"{'a': 0.5, 'e': 0.3662268477740145}",20,14,9.989510505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,FALSE,"{'a': 0.5, 'e': 0.3658606209262405}",30,6,7.337897303,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1006,FALSE,"{'a': 0.5, 'e': 0.36549476030531425}",25,0,-28.34869193,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1007,FALSE,"{'a': 0.5, 'e': 0.3651292655450089}",20,0,-3.908533399,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1008,FALSE,"{'a': 0.5, 'e': 0.3647641362794639}",20,10,9.378363023,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1009,FALSE,"{'a': 0.5, 'e': 0.36439937214318446}",25,9,7.865662475,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1010,FALSE,"{'a': 0.5, 'e': 0.36403497277104124}",35,9,-38.64540396,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 0}",1
1011,FALSE,"{'a': 0.5, 'e': 0.3636709377982702}",20,4,6.51251383,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1012,FALSE,"{'a': 0.5, 'e': 0.36330726686047193}",25,20,6.278282029,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,FALSE,"{'a': 0.5, 'e': 0.3629439595936115}",25,0,-43.38595727,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
1014,FALSE,"{'a': 0.5, 'e': 0.36258101563401784}",25,8,-2.723805219,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1015,FALSE,"{'a': 0.5, 'e': 0.3622184346183838}",25,15,-7.018127209,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1016,FALSE,"{'a': 0.5, 'e': 0.36185621618376546}",25,3,20.53097199,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1017,FALSE,"{'a': 0.5, 'e': 0.36149435996758167}",25,8,18.20705898,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,FALSE,"{'a': 0.5, 'e': 0.3611328656076141}",20,0,-43.68911255,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1019,FALSE,"{'a': 0.5, 'e': 0.36077173274200647}",30,0,-12.99761362,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
1020,FALSE,"{'a': 0.5, 'e': 0.3604109610092645}",35,0,-19.43507171,"{0: 29, 1: 2, 2: 3, 3: 1, 4: 0}",1
1021,FALSE,"{'a': 0.5, 'e': 0.3600505500482552}",20,14,-2.206194968,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1022,FALSE,"{'a': 0.5, 'e': 0.359690499498207}",25,18,11.42781025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,FALSE,"{'a': 0.5, 'e': 0.3593308089987088}",20,0,-9.529334476,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1024,FALSE,"{'a': 0.5, 'e': 0.35897147818971004}",20,16,8.117488926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,FALSE,"{'a': 0.5, 'e': 0.35861250671152034}",25,8,-1.652891601,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1026,FALSE,"{'a': 0.5, 'e': 0.3582538942048088}",20,0,6.415378397,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1027,FALSE,"{'a': 0.5, 'e': 0.357895640310604}",20,8,7.289923744,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1028,FALSE,"{'a': 0.5, 'e': 0.3575377446702934}",30,10,-7.471694311,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1029,FALSE,"{'a': 0.5, 'e': 0.35718020692562313}",30,13,-31.18110928,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
1030,FALSE,"{'a': 0.5, 'e': 0.3568230267186975}",20,0,-10.75125763,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1031,FALSE,"{'a': 0.5, 'e': 0.3564662036919788}",20,0,22.0993514,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1032,FALSE,"{'a': 0.5, 'e': 0.35610973748828684}",25,16,5.101730651,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,FALSE,"{'a': 0.5, 'e': 0.35575362775079855}",20,10,-3.952614409,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1034,FALSE,"{'a': 0.5, 'e': 0.35539787412304774}",25,16,-18.48387111,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
1035,FALSE,"{'a': 0.5, 'e': 0.35504247624892465}",25,3,16.08342594,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1036,FALSE,"{'a': 0.5, 'e': 0.35468743377267575}",20,5,8.134332665,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1037,FALSE,"{'a': 0.5, 'e': 0.35433274633890305}",30,8,-3.85969202,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1038,FALSE,"{'a': 0.5, 'e': 0.35397841359256416}",20,2,4.501064879,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1039,FALSE,"{'a': 0.5, 'e': 0.35362443517897163}",20,0,-7.161685642,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1040,FALSE,"{'a': 0.5, 'e': 0.35327081074379263}",25,0,-24.79444142,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1041,FALSE,"{'a': 0.5, 'e': 0.35291753993304886}",25,18,-11.88489495,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1042,FALSE,"{'a': 0.5, 'e': 0.3525646223931158}",20,0,6.406374089,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1043,FALSE,"{'a': 0.5, 'e': 0.3522120577707227}",20,12,12.92573921,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,FALSE,"{'a': 0.5, 'e': 0.351859845712952}",35,13,-17.64982671,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
1045,FALSE,"{'a': 0.5, 'e': 0.351507985867239}",30,20,8.087497222,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1046,FALSE,"{'a': 0.5, 'e': 0.3511564778813718}",25,15,3.600216249,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1047,FALSE,"{'a': 0.5, 'e': 0.3508053214034904}",20,8,20.47122246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,FALSE,"{'a': 0.5, 'e': 0.3504545160820869}",30,7,-21.35915178,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
1049,FALSE,"{'a': 0.5, 'e': 0.3501040615660048}",20,13,4.370736007,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1050,FALSE,"{'a': 0.5, 'e': 0.34975395750443883}",20,0,-17.41625524,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1051,FALSE,"{'a': 0.5, 'e': 0.34940420354693436}",20,10,-1.502487091,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1052,FALSE,"{'a': 0.5, 'e': 0.34905479934338746}",20,8,0.021111166,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1053,FALSE,"{'a': 0.5, 'e': 0.348705744544044}",25,0,7.905000702,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
1054,FALSE,"{'a': 0.5, 'e': 0.34835703879950003}",30,13,16.5236317,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1055,FALSE,"{'a': 0.5, 'e': 0.3480086817607005}",35,9,-0.560051004,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 0}",1
1056,FALSE,"{'a': 0.5, 'e': 0.3476606730789398}",30,23,-0.821260026,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,FALSE,"{'a': 0.5, 'e': 0.3473130124058609}",20,16,7.144378718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,FALSE,"{'a': 0.5, 'e': 0.346965699393455}",25,17,-13.91477994,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1059,FALSE,"{'a': 0.5, 'e': 0.34661873369406154}",25,17,-2.952940339,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1060,FALSE,"{'a': 0.5, 'e': 0.34627211496036747}",20,0,-7.01458404,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1061,FALSE,"{'a': 0.5, 'e': 0.3459258428454071}",25,18,11.21457726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,FALSE,"{'a': 0.5, 'e': 0.34557991700256174}",25,15,19.72797201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,FALSE,"{'a': 0.5, 'e': 0.3452343370855591}",20,7,-15.44146166,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1064,FALSE,"{'a': 0.5, 'e': 0.34488910274847356}",25,19,13.48890358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,FALSE,"{'a': 0.5, 'e': 0.34454421364572513}",25,2,-17.13835604,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
1066,FALSE,"{'a': 0.5, 'e': 0.34419966943207936}",20,0,26.64473018,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1067,FALSE,"{'a': 0.5, 'e': 0.3438554697626473}",20,15,9.287952484,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,FALSE,"{'a': 0.5, 'e': 0.3435116142928847}",20,10,7.602431126,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1069,FALSE,"{'a': 0.5, 'e': 0.34316810267859177}",25,12,6.263011419,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1070,FALSE,"{'a': 0.5, 'e': 0.3428249345759132}",35,18,-4.968684249,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1071,FALSE,"{'a': 0.5, 'e': 0.3424821096413373}",20,0,-7.394879812,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1072,FALSE,"{'a': 0.5, 'e': 0.3421396275316959}",20,4,2.710733361,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1073,FALSE,"{'a': 0.5, 'e': 0.34179748790416425}",25,0,-22.69427225,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1074,FALSE,"{'a': 0.5, 'e': 0.34145569041626006}",20,15,3.381712201,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,FALSE,"{'a': 0.5, 'e': 0.3411142347258438}",20,8,20.70477775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,FALSE,"{'a': 0.5, 'e': 0.34077312049111796}",25,10,1.589472425,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1077,FALSE,"{'a': 0.5, 'e': 0.34043234737062683}",20,0,12.55463629,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1078,FALSE,"{'a': 0.5, 'e': 0.3400919150232562}",35,23,19.78750192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,FALSE,"{'a': 0.5, 'e': 0.339751823108233}",30,0,14.06925203,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 0}",0
1080,FALSE,"{'a': 0.5, 'e': 0.33941207128512474}",20,15,8.302550729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,FALSE,"{'a': 0.5, 'e': 0.3390726592138396}",35,17,6.198464449,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1082,FALSE,"{'a': 0.5, 'e': 0.33873358655462577}",20,14,11.49016449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,FALSE,"{'a': 0.5, 'e': 0.33839485296807115}",20,11,6.123375824,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,FALSE,"{'a': 0.5, 'e': 0.3380564581151031}",35,25,20.83101989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,FALSE,"{'a': 0.5, 'e': 0.33771840165698797}",20,8,21.18603675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,FALSE,"{'a': 0.5, 'e': 0.337380683255331}",20,9,21.2815146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,FALSE,"{'a': 0.5, 'e': 0.33704330257207565}",30,12,8.752505301,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
